Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2017Q2,72,Accommodation and Food Services,1862
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2016Q2,72,Accommodation and Food Services,1658
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2020Q2,72,Accommodation and Food Services,TBD
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2015Q3,72,Accommodation and Food Services,-447
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2016Q3,72,Accommodation and Food Services,-583
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2017Q3,72,Accommodation and Food Services,-660
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2018Q3,72,Accommodation and Food Services,41
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2019Q3,72,Accommodation and Food Services,-661
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2015Q4,72,Accommodation and Food Services,-171
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2017Q4,72,Accommodation and Food Services,-581
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2016Q4,72,Accommodation and Food Services,-528
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2018Q4,72,Accommodation and Food Services,-559
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2019Q4,72,Accommodation and Food Services,-609
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2015Q1,72,Accommodation and Food Services,2207
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2016Q1,72,Accommodation and Food Services,2496
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2017Q1,72,Accommodation and Food Services,2830
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2018Q1,72,Accommodation and Food Services,2540
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2019Q1,72,Accommodation and Food Services,2513
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2020Q1,72,Accommodation and Food Services,2720
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2015Q2,72,Accommodation and Food Services,3983
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2016Q2,72,Accommodation and Food Services,4218
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2019Q2,72,Accommodation and Food Services,4525
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2017Q2,72,Accommodation and Food Services,4543
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2018Q2,72,Accommodation and Food Services,4192
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2020Q2,72,Accommodation and Food Services,1490
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2015Q3,72,Accommodation and Food Services,3762
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2016Q3,72,Accommodation and Food Services,4342
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2017Q3,72,Accommodation and Food Services,4217
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2018Q3,72,Accommodation and Food Services,4461
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2019Q3,72,Accommodation and Food Services,3977
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2016Q4,72,Accommodation and Food Services,3040
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2015Q4,72,Accommodation and Food Services,2906
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2017Q4,72,Accommodation and Food Services,2771
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2019Q4,72,Accommodation and Food Services,2773
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2018Q4,72,Accommodation and Food Services,3000
Separations,Susquehanna WIA,Maryland Separations by Industry,2015Q1,72,Accommodation and Food Services,2576
Separations,Susquehanna WIA,Maryland Separations by Industry,2018Q1,72,Accommodation and Food Services,3190
Separations,Susquehanna WIA,Maryland Separations by Industry,2016Q1,72,Accommodation and Food Services,2743
Separations,Susquehanna WIA,Maryland Separations by Industry,2017Q1,72,Accommodation and Food Services,3009
Separations,Susquehanna WIA,Maryland Separations by Industry,2019Q1,72,Accommodation and Food Services,2969
Separations,Susquehanna WIA,Maryland Separations by Industry,2015Q2,72,Accommodation and Food Services,3498
Separations,Susquehanna WIA,Maryland Separations by Industry,2020Q1,72,Accommodation and Food Services,5845
Separations,Susquehanna WIA,Maryland Separations by Industry,2018Q2,72,Accommodation and Food Services,3603
Separations,Susquehanna WIA,Maryland Separations by Industry,2016Q2,72,Accommodation and Food Services,3531
Separations,Susquehanna WIA,Maryland Separations by Industry,2019Q2,72,Accommodation and Food Services,3825
Separations,Susquehanna WIA,Maryland Separations by Industry,2017Q2,72,Accommodation and Food Services,3667
Separations,Susquehanna WIA,Maryland Separations by Industry,2020Q2,72,Accommodation and Food Services,TBD
Separations,Susquehanna WIA,Maryland Separations by Industry,2016Q3,72,Accommodation and Food Services,5425
Separations,Susquehanna WIA,Maryland Separations by Industry,2015Q3,72,Accommodation and Food Services,4842
Separations,Susquehanna WIA,Maryland Separations by Industry,2019Q3,72,Accommodation and Food Services,5119
Separations,Susquehanna WIA,Maryland Separations by Industry,2017Q3,72,Accommodation and Food Services,5258
Separations,Susquehanna WIA,Maryland Separations by Industry,2018Q3,72,Accommodation and Food Services,5323
Separations,Susquehanna WIA,Maryland Separations by Industry,2016Q4,72,Accommodation and Food Services,3854
Separations,Susquehanna WIA,Maryland Separations by Industry,2015Q4,72,Accommodation and Food Services,3366
Separations,Susquehanna WIA,Maryland Separations by Industry,2019Q4,72,Accommodation and Food Services,3662
Separations,Susquehanna WIA,Maryland Separations by Industry,2017Q4,72,Accommodation and Food Services,3710
Separations,Susquehanna WIA,Maryland Separations by Industry,2018Q4,72,Accommodation and Food Services,3854
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2017Q1,72,Accommodation and Food Services,15.299999999999999
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2016Q1,72,Accommodation and Food Services,16.400000000000002
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2015Q1,72,Accommodation and Food Services,16.6
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2018Q1,72,Accommodation and Food Services,14.799999999999999
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2019Q1,72,Accommodation and Food Services,15.4
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2020Q1,72,Accommodation and Food Services,TBD
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2017Q2,72,Accommodation and Food Services,17.299999999999997
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2015Q2,72,Accommodation and Food Services,16.2
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2016Q2,72,Accommodation and Food Services,17.299999999999997
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2018Q2,72,Accommodation and Food Services,16.8
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2019Q2,72,Accommodation and Food Services,16.1
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2020Q2,72,Accommodation and Food Services,TBD
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2015Q3,72,Accommodation and Food Services,19.1
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2017Q3,72,Accommodation and Food Services,19.6
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2016Q3,72,Accommodation and Food Services,19.6
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2018Q3,72,Accommodation and Food Services,19.2
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2019Q3,72,Accommodation and Food Services,19.3
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2017Q4,72,Accommodation and Food Services,18.9
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2018Q4,72,Accommodation and Food Services,18.099999999999998
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2019Q4,72,Accommodation and Food Services,25.8
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2015Q4,72,Accommodation and Food Services,16.5
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2016Q4,72,Accommodation and Food Services,17.599999999999998
Workers,Susquehanna WIA,Maryland Workers by Industry,2017Q1,72,Accommodation and Food Services,11303
Workers,Susquehanna WIA,Maryland Workers by Industry,2015Q1,72,Accommodation and Food Services,10739
Workers,Susquehanna WIA,Maryland Workers by Industry,2016Q1,72,Accommodation and Food Services,10967
Workers,Susquehanna WIA,Maryland Workers by Industry,2018Q1,72,Accommodation and Food Services,11668
Workers,Susquehanna WIA,Maryland Workers by Industry,2019Q1,72,Accommodation and Food Services,11868
Workers,Susquehanna WIA,Maryland Workers by Industry,2020Q1,72,Accommodation and Food Services,11836
Workers,Susquehanna WIA,Maryland Workers by Industry,2015Q2,72,Accommodation and Food Services,11041
Workers,Susquehanna WIA,Maryland Workers by Industry,2017Q2,72,Accommodation and Food Services,11899
Workers,Susquehanna WIA,Maryland Workers by Industry,2018Q2,72,Accommodation and Food Services,11838
Workers,Susquehanna WIA,Maryland Workers by Industry,2016Q2,72,Accommodation and Food Services,11666
Workers,Susquehanna WIA,Maryland Workers by Industry,2019Q2,72,Accommodation and Food Services,12146
Workers,Susquehanna WIA,Maryland Workers by Industry,2020Q2,72,Accommodation and Food Services,8900
Workers,Susquehanna WIA,Maryland Workers by Industry,2016Q3,72,Accommodation and Food Services,12823
Workers,Susquehanna WIA,Maryland Workers by Industry,2017Q3,72,Accommodation and Food Services,13325
Workers,Susquehanna WIA,Maryland Workers by Industry,2015Q3,72,Accommodation and Food Services,12190
Workers,Susquehanna WIA,Maryland Workers by Industry,2018Q3,72,Accommodation and Food Services,12880
Workers,Susquehanna WIA,Maryland Workers by Industry,2019Q3,72,Accommodation and Food Services,13417
Workers,Susquehanna WIA,Maryland Workers by Industry,2015Q4,72,Accommodation and Food Services,11258
Workers,Susquehanna WIA,Maryland Workers by Industry,2017Q4,72,Accommodation and Food Services,12672
Workers,Susquehanna WIA,Maryland Workers by Industry,2018Q4,72,Accommodation and Food Services,12735
Workers,Susquehanna WIA,Maryland Workers by Industry,2016Q4,72,Accommodation and Food Services,12156
Workers,Susquehanna WIA,Maryland Workers by Industry,2019Q4,72,Accommodation and Food Services,12351
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2015Q1,62,Health Care and Social Assistance,3313
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2018Q1,62,Health Care and Social Assistance,3840
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2016Q1,62,Health Care and Social Assistance,3254
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2017Q1,62,Health Care and Social Assistance,3700
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2019Q1,62,Health Care and Social Assistance,3996
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2020Q1,62,Health Care and Social Assistance,4183
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2015Q2,62,Health Care and Social Assistance,3334
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2016Q2,62,Health Care and Social Assistance,3649
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2017Q2,62,Health Care and Social Assistance,3663
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2018Q2,62,Health Care and Social Assistance,3788
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2019Q2,62,Health Care and Social Assistance,3901
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2020Q2,62,Health Care and Social Assistance,TBD
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2016Q3,62,Health Care and Social Assistance,3952
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2015Q3,62,Health Care and Social Assistance,3547
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2017Q3,62,Health Care and Social Assistance,3762
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2018Q3,62,Health Care and Social Assistance,3917
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2015Q4,62,Health Care and Social Assistance,3945
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2016Q4,62,Health Care and Social Assistance,3913
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2019Q3,62,Health Care and Social Assistance,4047
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2017Q4,62,Health Care and Social Assistance,4016
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2018Q4,62,Health Care and Social Assistance,4052
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2016Q1,62,Health Care and Social Assistance,3718
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2017Q1,62,Health Care and Social Assistance,125
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2019Q4,62,Health Care and Social Assistance,4121
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2015Q1,62,Health Care and Social Assistance,169
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2018Q1,62,Health Care and Social Assistance,124
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2016Q2,62,Health Care and Social Assistance,291
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2015Q2,62,Health Care and Social Assistance,-2770
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2018Q2,62,Health Care and Social Assistance,84
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2020Q1,62,Health Care and Social Assistance,-717
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2019Q1,62,Health Care and Social Assistance,107
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2017Q2,62,Health Care and Social Assistance,63
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2019Q2,62,Health Care and Social Assistance,158
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2016Q3,62,Health Care and Social Assistance,287
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2020Q2,62,Health Care and Social Assistance,TBD
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2017Q3,62,Health Care and Social Assistance,17
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2015Q3,62,Health Care and Social Assistance,138
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2018Q3,62,Health Care and Social Assistance,53
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2015Q4,62,Health Care and Social Assistance,41
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2019Q3,62,Health Care and Social Assistance,163
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2016Q4,62,Health Care and Social Assistance,109
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2017Q4,62,Health Care and Social Assistance,73
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2018Q4,62,Health Care and Social Assistance,-63
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2015Q1,62,Health Care and Social Assistance,1340
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2019Q4,62,Health Care and Social Assistance,100
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2016Q1,62,Health Care and Social Assistance,1626
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2018Q1,62,Health Care and Social Assistance,1419
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2017Q1,62,Health Care and Social Assistance,1413
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2019Q1,62,Health Care and Social Assistance,1548
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2020Q1,62,Health Care and Social Assistance,1702
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2016Q2,62,Health Care and Social Assistance,1478
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2015Q2,62,Health Care and Social Assistance,1460
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2018Q2,62,Health Care and Social Assistance,1638
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2020Q2,62,Health Care and Social Assistance,1117
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2017Q2,62,Health Care and Social Assistance,1530
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2016Q3,62,Health Care and Social Assistance,1867
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2015Q3,62,Health Care and Social Assistance,1641
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2019Q2,62,Health Care and Social Assistance,1605
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2017Q3,62,Health Care and Social Assistance,1769
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2019Q3,62,Health Care and Social Assistance,2073
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2018Q3,62,Health Care and Social Assistance,1741
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2016Q4,62,Health Care and Social Assistance,1540
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2017Q4,62,Health Care and Social Assistance,1607
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2015Q4,62,Health Care and Social Assistance,1352
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2018Q4,62,Health Care and Social Assistance,1537
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2019Q4,62,Health Care and Social Assistance,1722
Separations,Susquehanna WIA,Maryland Separations by Industry,2017Q1,62,Health Care and Social Assistance,1421
Separations,Susquehanna WIA,Maryland Separations by Industry,2015Q1,62,Health Care and Social Assistance,1295
Separations,Susquehanna WIA,Maryland Separations by Industry,2016Q1,62,Health Care and Social Assistance,1527
Separations,Susquehanna WIA,Maryland Separations by Industry,2020Q1,62,Health Care and Social Assistance,2581
Separations,Susquehanna WIA,Maryland Separations by Industry,2019Q1,62,Health Care and Social Assistance,1576
Separations,Susquehanna WIA,Maryland Separations by Industry,2017Q2,62,Health Care and Social Assistance,1633
Separations,Susquehanna WIA,Maryland Separations by Industry,2018Q1,62,Health Care and Social Assistance,1453
Separations,Susquehanna WIA,Maryland Separations by Industry,2015Q2,62,Health Care and Social Assistance,4091
Separations,Susquehanna WIA,Maryland Separations by Industry,2016Q2,62,Health Care and Social Assistance,1411
Separations,Susquehanna WIA,Maryland Separations by Industry,2018Q2,62,Health Care and Social Assistance,1734
Separations,Susquehanna WIA,Maryland Separations by Industry,2019Q2,62,Health Care and Social Assistance,1675
Separations,Susquehanna WIA,Maryland Separations by Industry,2020Q2,62,Health Care and Social Assistance,TBD
Separations,Susquehanna WIA,Maryland Separations by Industry,2015Q3,62,Health Care and Social Assistance,1677
Separations,Susquehanna WIA,Maryland Separations by Industry,2016Q3,62,Health Care and Social Assistance,1986
Separations,Susquehanna WIA,Maryland Separations by Industry,2017Q3,62,Health Care and Social Assistance,1947
Separations,Susquehanna WIA,Maryland Separations by Industry,2018Q3,62,Health Care and Social Assistance,1886
Separations,Susquehanna WIA,Maryland Separations by Industry,2019Q3,62,Health Care and Social Assistance,2079
Turnover,Susquehanna WIA,Maryland Turnover Rate by Education,2016Q4,E5,Educational attainment not available (workers aged 24 or younger),0.205,
Turnover,Susquehanna WIA,Maryland Turnover Rate by Education,2017Q4,E5,Educational attainment not available (workers aged 24 or younger),0.207,
Turnover,Susquehanna WIA,Maryland Turnover Rate by Education,2015Q4,E5,Educational attainment not available (workers aged 24 or younger),0.197,
Turnover,Susquehanna WIA,Maryland Turnover Rate by Education,2018Q4,E5,Educational attainment not available (workers aged 24 or younger),0.195,
Turnover,Susquehanna WIA,Maryland Turnover Rate by Education,2019Q4,E5,Educational attainment not available (workers aged 24 or younger),0.239,
Separations,Susquehanna WIA,Maryland Separations by Industry,2016Q4,62,Health Care and Social Assistance,1606
Separations,Susquehanna WIA,Maryland Separations by Industry,2015Q4,62,Health Care and Social Assistance,1540
Separations,Susquehanna WIA,Maryland Separations by Industry,2018Q4,62,Health Care and Social Assistance,1785
Separations,Susquehanna WIA,Maryland Separations by Industry,2017Q4,62,Health Care and Social Assistance,1723
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2015Q1,62,Health Care and Social Assistance,17.2
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2017Q1,62,Health Care and Social Assistance,7.9
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2016Q1,62,Health Care and Social Assistance,8.799999999999999
Separations,Susquehanna WIA,Maryland Separations by Industry,2019Q4,62,Health Care and Social Assistance,1836
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2018Q1,62,Health Care and Social Assistance,8.3
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2017Q2,62,Health Care and Social Assistance,8
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2016Q2,62,Health Care and Social Assistance,17.4
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2020Q1,62,Health Care and Social Assistance,TBD
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2019Q1,62,Health Care and Social Assistance,7.6
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2015Q2,62,Health Care and Social Assistance,8.9
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2018Q2,62,Health Care and Social Assistance,7.7
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2015Q3,62,Health Care and Social Assistance,8.6
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2019Q2,62,Health Care and Social Assistance,8.4
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2020Q2,62,Health Care and Social Assistance,TBD
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2017Q3,62,Health Care and Social Assistance,7.6
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2016Q3,62,Health Care and Social Assistance,7.7
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2018Q3,62,Health Care and Social Assistance,8.1
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2015Q4,62,Health Care and Social Assistance,9.2
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2016Q4,62,Health Care and Social Assistance,8.799999999999999
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2019Q3,62,Health Care and Social Assistance,7.9
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2017Q4,62,Health Care and Social Assistance,7.9
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2018Q4,62,Health Care and Social Assistance,8.3
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2019Q4,62,Health Care and Social Assistance,11.200000000000001
Workers,Susquehanna WIA,Maryland Workers by Industry,2015Q1,62,Health Care and Social Assistance,13547
Workers,Susquehanna WIA,Maryland Workers by Industry,2017Q1,62,Health Care and Social Assistance,14127
Workers,Susquehanna WIA,Maryland Workers by Industry,2018Q1,62,Health Care and Social Assistance,14533
Workers,Susquehanna WIA,Maryland Workers by Industry,2016Q1,62,Health Care and Social Assistance,11121
Workers,Susquehanna WIA,Maryland Workers by Industry,2019Q1,62,Health Care and Social Assistance,14657
Workers,Susquehanna WIA,Maryland Workers by Industry,2020Q1,62,Health Care and Social Assistance,15159
Workers,Susquehanna WIA,Maryland Workers by Industry,2015Q2,62,Health Care and Social Assistance,13752
Workers,Susquehanna WIA,Maryland Workers by Industry,2017Q2,62,Health Care and Social Assistance,14362
Workers,Susquehanna WIA,Maryland Workers by Industry,2016Q2,62,Health Care and Social Assistance,13876
Workers,Susquehanna WIA,Maryland Workers by Industry,2018Q2,62,Health Care and Social Assistance,14712
Workers,Susquehanna WIA,Maryland Workers by Industry,2019Q2,62,Health Care and Social Assistance,14779
Workers,Susquehanna WIA,Maryland Workers by Industry,2020Q2,62,Health Care and Social Assistance,14374
Workers,Susquehanna WIA,Maryland Workers by Industry,2016Q3,62,Health Care and Social Assistance,14096
Workers,Susquehanna WIA,Maryland Workers by Industry,2017Q3,62,Health Care and Social Assistance,14353
Workers,Susquehanna WIA,Maryland Workers by Industry,2015Q3,62,Health Care and Social Assistance,11251
Workers,Susquehanna WIA,Maryland Workers by Industry,2018Q3,62,Health Care and Social Assistance,14637
Workers,Susquehanna WIA,Maryland Workers by Industry,2015Q4,62,Health Care and Social Assistance,11226
Workers,Susquehanna WIA,Maryland Workers by Industry,2019Q3,62,Health Care and Social Assistance,14891
Workers,Susquehanna WIA,Maryland Workers by Industry,2017Q4,62,Health Care and Social Assistance,14582
Workers,Susquehanna WIA,Maryland Workers by Industry,2016Q4,62,Health Care and Social Assistance,14141
Workers,Susquehanna WIA,Maryland Workers by Industry,2018Q4,62,Health Care and Social Assistance,14786
Workers,Susquehanna WIA,Maryland Workers by Industry,2019Q4,62,Health Care and Social Assistance,15061
